Time,Motor Bus Volts 0,Motor Bus Volts 1,TempLoc 0 ,TempLoc 1 ,status 0,status 1,status 2,status 3,Gmb Pos 0,Gmb Pos 1,Gmb Pos 2,Gmb Pos 3,Gmb Pos ERR 0,Gmb Pos ERR 1,Gmb Pos ERR 2,Gmb Pos ERR 3,Gmb Pos CMD 0,Gmb Pos CMD 1,Gmb Pos CMD 2,Gmb Pos CMD 3,Gmb Rate 0,Gmb Rate 1,Gmb Rate 2,Gmb Rate 3,Gmb Rate CMD 0,Gmb Rate CMD 1,Gmb Rate CMD 2,Gmb Rate CMD 3,Gmb Current 0,Gmb Current 1,Gmb Current 2,Gmb Current 3,Fly Rate 0,Fly Rate 1,Fly Rate 2,Fly Rate 3,Fly Rate CMD 0,Fly Rate CMD 1,Fly Rate CMD 2,Fly Rate CMD 3,Fly Current 0,Fly Current 1,Fly Current 2,Fly Current 3,TempPri 0,TempPri 1,TempPri 2,TempPri 3,TempAux 0,TempAux 1,TempAux 2,TempAux 3,Rate 0,Rate 1,Rate 2,Rate 3
Fri Aug  1 00:05:33 2014,11.9328,11.9044,2147,2152,1.73671e+07,1.73671e+07,5.06593e+07,1.73671e+07,-135,-45.0004,91.934,-135.001,-0.000442505,-0.00043869,136.934,-0.000869751,-135,-45,-44.9996,-135,1.17738e-16,1.17738e-16,1.07165e-12,2.35475e-16,0.00123596,0.00123596,11.2497,0.00247192,114.095,113.828,135.038,115.55,5997.21,5998.53,5999.41,6001.55,6000,6000,6000,6000,35.5008,33.1707,38.2619,31.5722,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:34 2014,11.9328,11.9044,2147,2152,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-135.001,-45.0009,138.056,-135.003,-0.000869751,-0.00087738,183.056,-0.00306702,-135,-45,-44.9996,-135,2.35475e-16,2.35475e-16,1.07165e-12,1.05964e-15,0.00247192,0.00247192,11.2497,0.0111237,114.915,114.145,135.51,114.173,6002.26,5995.78,5993.29,5998.8,6000,6000,6000,6000,35.8208,33.3246,37.4866,31.2749,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:35 2014,11.9328,11.9044,2144,2155,1.73671e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.999,-44.9987,-175.899,-134.997,0.00132751,0.00131989,-130.899,0.00263977,-135,-45,-44.9996,-135,-3.53213e-16,-3.53213e-16,1.07165e-12,-8.24163e-16,-0.00370789,-0.00370789,11.2497,-0.00865173,114.83,113.551,135.426,114.903,5998.09,6001.3,5997.06,6001.75,6000,6000,6000,6000,35.5547,33.0533,37.0984,31.1667,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:36 2014,11.9328,11.9328,2144,2156,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135,-45.0009,-129.825,-135.001,0,-0.00087738,-84.8259,-0.000869751,-135,-45,-44.9996,-135,-0,2.35475e-16,1.07165e-12,2.35475e-16,-0,0.00247192,11.2497,0.00247192,114.808,114.012,135.135,114.53,5998.59,5999.88,6002.86,5999.91,6000,6000,6000,6000,35.5912,32.8161,35.9866,31.5296,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:37 2014,11.9423,11.8949,2147,2151,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.998,-44.9991,-83.7325,-134.994,0.00175476,0.000881195,-38.733,0.00614929,-135,-45,-44.9996,-135,-5.88688e-16,-2.35475e-16,1.07165e-12,-2.11928e-15,-0.00617981,-0.00247192,11.2497,-0.0222473,114.388,114.174,134.846,114.857,5997.48,5996.07,6000.09,5997.65,6000,6000,6000,6000,35.1912,33.5945,35.983,31.6523,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:38 2014,11.9044,11.9328,2144,2155,1.73671e+07,1.73671e+07,5.06593e+07,5.09215e+07,-135.001,-44.9996,-37.6537,-135,-0.00131226,0.000442505,7.3459,0,-135,-45,-44.9996,-135,3.53213e-16,-1.17738e-16,1.07165e-12,-0,0.00370789,-0.00123596,11.2497,-0,114.333,114.549,135.013,114.556,6003.76,5999.65,6003.18,5999.31,6000,6000,6000,6000,35.3698,32.7307,35.0732,31.7995,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:39 2014,11.9328,11.9044,2144,2152,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135.004,-45.0018,8.42519,-135.003,-0.00350952,-0.00175476,53.4248,-0.00306702,-135,-45,-44.9996,-135,1.17738e-15,5.88688e-16,1.07165e-12,1.05964e-15,0.0123596,0.00617981,11.2497,0.0111237,114.606,113.944,135.574,114.852,6003.41,6008.31,5995.29,5998.87,6000,6000,6000,6000,35.7028,32.491,38.6216,31.0989,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:40 2014,11.9423,11.9044,2147,2152,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.998,-44.9991,54.4887,-134.996,0.00175476,0.000881195,99.4882,0.00439453,-135,-45,-44.9996,-135,-5.88688e-16,-2.35475e-16,1.07165e-12,-1.53059e-15,-0.00617981,-0.00247192,11.2497,-0.0160675,114.313,113.915,135.325,114.999,5993.19,5998.83,5994.27,5999.83,6000,6000,6000,6000,36.0898,32.6604,39.6337,31.0033,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:41 2014,11.9328,11.9044,2144,2152,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.996,-45.0018,100.571,-135.002,0.00395203,-0.00175476,145.571,-0.00175476,-135,-45,-44.9996,-135,-1.29511e-15,5.88688e-16,1.07165e-12,5.88688e-16,-0.0135956,0.00617981,11.2497,0.00617981,114.38,114.191,135.231,115.004,6003.75,6004.17,6001.82,6002.1,6000,6000,6000,6000,36.0843,32.7318,38.006,31.536,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:42 2014,11.9328,11.9044,2143,2155,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.004,-44.9996,146.619,-135.002,-0.00350952,0.000442505,191.619,-0.00219727,-135,-45,-44.9996,-135,1.17738e-15,-1.17738e-16,1.07165e-12,7.06425e-16,0.0123596,-0.00123596,11.2497,0.00741577,114.384,114.252,135.017,114.497,5997.46,5999.51,6007.55,5999.85,6000,6000,6000,6000,36.058,33.2214,37.3039,31.4372,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:43 2014,11.9328,11.9423,2144,2159,1.73671e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.999,-44.9996,-167.267,-134.999,0.00088501,0.000442505,-122.268,0.00132751,-135,-45,-44.9996,-135,-2.35475e-16,-1.17738e-16,1.07165e-12,-3.53213e-16,-0.00247192,-0.00123596,11.2497,-0.00370789,114.423,113.953,134.884,114.987,6004.23,6002.56,6004.29,6001.01,6000,6000,6000,6000,35.9511,33.4668,36.8034,31.0799,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:44 2014,11.9328,11.9044,2144,2155,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.999,-45.0018,-121.225,-135.003,0.00088501,-0.00175476,-76.2253,-0.00306702,-135,-45,-44.9996,-135,-2.35475e-16,5.88688e-16,1.07165e-12,1.05964e-15,-0.00247192,0.00617981,11.2497,0.0111237,114.722,113.843,135.753,115.01,6002.55,5999.56,6000.18,5995.97,6000,6000,6000,6000,35.4668,33.1211,36.0563,31.1085,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:45 2014,11.9328,11.9044,2143,2155,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.999,-44.9996,-75.081,-134.995,0.00088501,0.000442505,-30.0814,0.00527954,-135,-45,-44.9996,-135,-2.35475e-16,-1.17738e-16,1.07165e-12,-1.76606e-15,-0.00247192,-0.00123596,11.2497,-0.0185394,114.609,113.91,135.42,114.968,5996.02,6003.24,5998.47,5999.52,6000,6000,6000,6000,35.2373,33.1701,33.8168,31.1742,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:46 2014,11.9423,11.9044,2147,2152,1.73671e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.999,-44.9991,-29.014,-135.002,0.00132751,0.000881195,15.9855,-0.00175476,-135,-45,-44.9996,-135,-3.53213e-16,-2.35475e-16,1.07165e-12,5.88688e-16,-0.00370789,-0.00247192,11.2497,0.00617981,114.666,114.129,135.204,115.07,5999.83,5996.25,6003.17,5999.64,6000,6000,6000,6000,35.1522,33.3371,35.6617,31.1729,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:47 2014,11.9328,11.9044,2143,2152,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135.004,-45,17.0719,-135.004,-0.00439453,0,62.0714,-0.00350952,-135,-45,-44.9996,-135,1.53059e-15,-0,1.07165e-12,1.17738e-15,0.0160675,-0,11.2497,0.0123596,114.281,114.202,134.976,114.571,6003.36,5998.88,5996.33,5998.18,6000,6000,6000,6000,35.9802,32.6438,38.8419,31.3304,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:48 2014,11.9328,11.8665,2143,2144,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.997,-44.9991,63.149,-134.997,0.00308228,0.000881195,108.149,0.00308228,-135,-45,-44.9996,-135,-1.05964e-15,-2.35475e-16,1.07165e-12,-1.05964e-15,-0.0111237,-0.00247192,11.2497,-0.0111237,114.611,114.249,134.751,115.063,5999.9,5998.42,5995.61,5999.98,6000,6000,6000,6000,35.9362,32.9752,39.1001,31.4938,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:49 2014,11.9328,11.8949,2143,2151,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-134.996,-45.0018,109.198,-135.002,0.00395203,-0.00175476,154.198,-0.00219727,-135,-45,-44.9996,-135,-1.29511e-15,5.88688e-16,1.07165e-12,7.06425e-16,-0.0135956,0.00617981,11.2497,0.00741577,114.814,113.98,135.746,115.106,5995.39,6000.57,5996.06,5999.97,6000,6000,6000,6000,36.6042,33.1535,37.6881,31.373,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:50 2014,11.9044,11.8665,2143,2148,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135.004,-44.9982,155.299,-134.996,-0.00350952,0.00175858,200.298,0.00352478,-135,-45,-44.9996,-135,1.17738e-15,-5.88688e-16,1.07165e-12,-1.17738e-15,0.0123596,-0.00617981,11.2497,-0.0123596,114.732,114.115,135.451,115.079,5997.16,5993.58,5999.15,5998.41,6000,6000,6000,6000,36.5761,33.2725,36.4557,31.1101,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:51 2014,11.9044,11.9328,2140,2155,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.999,-44.9996,-158.629,-135,0.00088501,0.000442505,-113.629,0,-135,-45,-44.9996,-135,-2.35475e-16,-1.17738e-16,1.07165e-12,-0,-0.00247192,-0.00123596,11.2497,-0,114.629,113.928,135,115.102,6005.86,6001.9,6001.57,5999.97,6000,6000,6000,6000,35.8246,33.8633,37.3739,31.4699,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:52 2014,11.9423,11.9044,2147,2152,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.998,-45.0009,-112.545,-135.003,0.00219727,-0.00087738,-67.5453,-0.00306702,-135,-45,-44.9996,-135,-7.06425e-16,2.35475e-16,1.07165e-12,1.05964e-15,-0.00741577,0.00247192,11.2497,0.0111237,114.456,114.16,134.887,114.98,6001.53,5994.78,5998.63,5999.87,6000,6000,6000,6000,35.5411,33.552,36.851,31.4154,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:53 2014,11.9044,11.9044,2140,2152,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135,-44.9982,-66.473,-134.995,0.000442505,0.00175858,-21.4734,0.00483704,-135,-45,-44.9996,-135,-1.17738e-16,-5.88688e-16,1.07165e-12,-1.64833e-15,-0.00123596,-0.00617981,11.2497,-0.0173035,114.631,113.865,135.027,114.57,5992.98,6000.89,6003.58,6000.88,6000,6000,6000,6000,35.2799,33.4671,35.7308,31.5441,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:54 2014,11.9328,11.8949,2143,2151,5.09215e+07,1.73671e+07,5.06593e+07,5.09215e+07,-134.999,-44.9996,-20.3603,-135.001,0.00088501,0.000442505,24.6393,-0.000869751,-135,-45,-44.9996,-135,-2.35475e-16,-1.17738e-16,1.07165e-12,2.35475e-16,-0.00247192,-0.00123596,11.2497,0.00247192,114.474,114.376,135.708,114.298,5994.98,6005.6,6005.33,5999.95,6000,6000,6000,6000,35.6579,33.2864,35.4749,31.5961,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:55 2014,11.9328,11.9044,2144,2152,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135,-45.0022,25.661,-135.005,-0.000442505,-0.00219727,70.6605,-0.00526428,-135,-45,-44.9996,-135,1.17738e-16,7.06425e-16,1.07165e-12,1.76606e-15,0.00123596,0.00741577,11.2497,0.0185394,114.312,114.015,135.524,114.685,6001.58,6001.46,5998.14,6002.54,6000,6000,6000,6000,36.0236,32.3815,39.4054,31.2562,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:56 2014,11.9328,11.9328,2143,2155,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135.002,-44.9991,71.7517,-134.995,-0.00219727,0.000881195,116.751,0.00483704,-135,-45,-44.9996,-135,7.06425e-16,-2.35475e-16,1.07165e-12,-1.64833e-15,0.00741577,-0.00247192,11.2497,-0.0173035,114.59,113.88,135.19,114.675,6001.77,5999.66,5999.75,5996.84,6000,6000,6000,6000,36.1915,32.1945,38.8175,31.1395,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:57 2014,11.9328,11.9328,2144,2155,1.73671e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.996,-45.0013,117.842,-135.003,0.00395203,-0.00131607,162.842,-0.00306702,-135,-45,-44.9996,-135,-1.29511e-15,3.53213e-16,1.07165e-12,1.05964e-15,-0.0135956,0.00370789,11.2497,0.0111237,114.729,113.953,134.846,114.959,5994.57,5998.92,6002.76,6001.3,6000,6000,6000,6000,36.6202,32.5965,37.1917,30.6538,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:58 2014,11.9044,11.8949,2140,2151,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135,-45.0009,163.825,-135,0,-0.00087738,208.825,-0.000442505,-135,-45,-44.9996,-135,-0,2.35475e-16,1.07165e-12,1.17738e-16,-0,0.00247192,11.2497,0.00123596,114.308,114.086,135.118,114.726,5996.52,6002.43,5995.57,5999.12,6000,6000,6000,6000,36.205,33.5285,36.5534,31.4192,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:05:59 2014,11.9328,11.8665,2143,2147,5.09215e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.002,-44.9978,-150.021,-134.999,-0.00175476,0.00219727,-105.021,0.00132751,-135,-45,-44.9996,-135,5.88688e-16,-7.06425e-16,1.07165e-12,-3.53213e-16,0.00617981,-0.00741577,11.2497,-0.00370789,114.642,113.638,135.593,114.908,5999.69,5999.8,5998.3,5999.9,6000,6000,6000,6000,35.4636,33.2887,37.2301,31.3318,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:00 2014,11.9423,11.9328,2147,2155,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.998,-45.0013,-103.962,-135.005,0.00175476,-0.00131607,-58.9627,-0.00483704,-135,-45,-44.9996,-135,-5.88688e-16,3.53213e-16,1.07165e-12,1.64833e-15,-0.00617981,0.00370789,11.2497,0.0173035,114.793,113.857,135.53,114.939,6003.01,5998.74,6008.2,6000.33,6000,6000,6000,6000,35.4025,33.7673,35.5031,31.581,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:01 2014,11.9328,11.9044,2144,2152,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135,-45,-57.8558,-134.999,0.000442505,0,-12.8562,0.00088501,-135,-45,-44.9996,-135,-1.17738e-16,-0,1.07165e-12,-2.35475e-16,-0.00123596,-0,11.2497,-0.00247192,114.801,114.278,135.143,114.659,5998.53,5995.13,6003.76,5999.06,6000,6000,6000,6000,35.0901,33.4352,34.3853,31.7168,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:02 2014,11.9328,11.9423,2143,2156,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-135,-44.9991,-11.7681,-135.001,0.000442505,0.000881195,33.2314,-0.00131226,-135,-45,-44.9996,-135,-1.17738e-16,-2.35475e-16,1.07165e-12,3.53213e-16,-0.00123596,-0.00247192,11.2497,0.00370789,114.29,114.088,134.895,115.2,5996.62,6006.37,6001.89,6001.89,6000,6000,6000,6000,35.4949,33.1996,36.1617,31.3594,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:03 2014,11.9044,11.8949,2140,2148,1.73671e+07,1.73671e+07,5.06593e+07,5.09215e+07,-135.004,-45,34.3525,-134.999,-0.00350952,0,79.3521,0.00132751,-135,-45,-44.9996,-135,1.17738e-15,-0,1.07165e-12,-3.53213e-16,0.0123596,-0,11.2497,-0.00370789,114.347,114.161,135.002,114.997,6007.38,5995.33,6006.54,6000.04,6000,6000,6000,6000,35.8733,32.362,39.5134,31.0441,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:04 2014,11.9044,11.8949,2139,2151,5.09215e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.003,-44.9987,80.3949,-134.997,-0.00263977,0.00131989,125.394,0.00263977,-135,-45,-44.9996,-135,8.24163e-16,-3.53213e-16,1.07165e-12,-8.24163e-16,0.00865173,-0.00370789,11.2497,-0.00865173,114.374,114.155,135.57,115.038,5994.59,5995.91,6000.32,5999.64,6000,6000,6000,6000,35.6688,32.8617,38.2862,31.2101,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:05 2014,11.9423,11.8949,2144,2148,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.996,-45.0013,126.482,-135.003,0.00439453,-0.00131607,171.482,-0.00263977,-135,-45,-44.9996,-135,-1.53059e-15,3.53213e-16,1.07165e-12,8.24163e-16,-0.0160675,0.00370789,11.2497,0.00865173,114.701,113.894,135.436,114.717,5998.73,6001.57,6002.93,5999.77,6000,6000,6000,6000,36.2143,32.7982,37.1488,31.0292,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:06 2014,11.9044,11.9044,2139,2152,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.001,-44.9987,172.566,-134.995,-0.00131226,0.00131989,217.565,0.00527954,-135,-45,-44.9996,-135,3.53213e-16,-3.53213e-16,1.07165e-12,-1.76606e-15,0.00370789,-0.00370789,11.2497,-0.0185394,114.498,113.981,135.172,114.776,6006,6003.78,6001.31,5994.43,6000,6000,6000,6000,36.2997,33.3838,36.7556,31.336,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:07 2014,11.9328,11.8665,2144,2147,5.09215e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.004,-44.9982,-141.372,-135,-0.00350952,0.00175858,-96.3725,0.000442505,-135,-45,-44.9996,-135,1.17738e-15,-5.88688e-16,1.07165e-12,-1.17738e-16,0.0123596,-0.00617981,11.2497,-0.00123596,114.554,114.043,134.839,114.98,5998.97,6000.02,5997.45,5997.4,6000,6000,6000,6000,35.7358,33.7733,37.1329,31.4637,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:08 2014,11.9423,11.8949,2144,2147,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.997,-45,-95.2778,-135.003,0.00308228,0,-50.2783,-0.00263977,-135,-45,-44.9996,-135,-1.05964e-15,-0,1.07165e-12,8.24163e-16,-0.0111237,-0,11.2497,0.00865173,114.567,113.991,134.982,115.114,5999.24,5997.79,6004.08,6004.91,6000,6000,6000,6000,35.4539,33.3791,36.1164,31.444,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:09 2014,11.9328,11.9423,2140,2156,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135,-44.9987,-49.195,-134.996,-0.000442505,0.00131989,-4.18667,0.00439453,-135,-45,-44.9996,-135,1.17738e-16,-3.53213e-16,1.07165e-12,-1.53059e-15,0.00123596,-0.00370789,11.2497,-0.0160675,114.474,114.363,135.522,114.908,6005.42,5995.56,6004.67,6000.41,6000,6000,6000,6000,35.2935,33.3023,33.7318,31.5727,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:10 2014,11.9044,11.9328,2140,2155,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-135.001,-45,-3.1144,-135.002,-0.000869751,0,41.8852,-0.00175476,-135,-45,-44.9996,-135,2.35475e-16,-0,1.07165e-12,5.88688e-16,0.00247192,-0,11.2497,0.00617981,114.415,113.778,135.512,114.958,6001.67,5999.53,6001.68,5994.92,6000,6000,6000,6000,35.7852,32.4961,36.9182,31.0644,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:11 2014,11.9328,11.9044,2143,2151,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-135.001,-45.0009,42.9935,-134.999,-0.00131226,-0.00087738,87.993,0.00088501,-135,-45,-44.9996,-135,3.53213e-16,2.35475e-16,1.07165e-12,-2.35475e-16,0.00370789,0.00247192,11.2497,-0.00247192,114.002,113.842,135.167,115.484,5998.51,6001.19,5998.93,5993.09,6000,6000,6000,6000,36.0497,32.283,39.4856,31.1708,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:13 2014,11.9423,11.9044,2144,2151,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-135.003,-44.9991,89.0451,-134.999,-0.00263977,0.000881195,134.045,0.00088501,-135,-45,-44.9996,-135,8.24163e-16,-2.35475e-16,1.07165e-12,-2.35475e-16,0.00865173,-0.00247192,11.2497,-0.00247192,114.033,113.994,134.756,114.688,5994.66,5996.66,5996.31,5999.78,6000,6000,6000,6000,35.7962,33.078,38.1151,31.1467,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:14 2014,11.9328,11.9423,2143,2156,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.999,-45.0009,135.044,-135.002,0.00132751,-0.00087738,180.043,-0.00219727,-135,-45,-44.9996,-135,-3.53213e-16,2.35475e-16,1.07165e-12,7.06425e-16,-0.00370789,0.00247192,11.2497,0.00741577,114.646,113.678,135.155,115.406,6005.41,6002.48,6003.53,6006.48,6000,6000,6000,6000,36.2121,32.7328,37.085,30.7891,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:15 2014,11.9044,11.9044,2140,2151,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.003,-44.9987,-178.7,-135.002,-0.00263977,0.00131989,-133.701,-0.00219727,-135,-45,-44.9996,-135,8.24163e-16,-3.53213e-16,1.07165e-12,7.06425e-16,0.00865173,-0.00370789,11.2497,0.00741577,114.561,114.259,135.516,114.76,5997.07,5999.36,5998.13,5997.02,6000,6000,6000,6000,36.0342,33.4579,37.0231,31.6312,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:16 2014,11.9423,11.9328,2144,2155,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.997,-45.0013,-132.587,-135.004,0.00263977,-0.00131607,-87.5874,-0.00395203,-135,-45,-44.9996,-135,-8.24163e-16,3.53213e-16,1.07165e-12,1.29511e-15,-0.00865173,0.00370789,11.2497,0.0135956,114.607,113.909,135.654,114.65,5997.07,5997.88,5996.77,5994.8,6000,6000,6000,6000,35.8278,33.7943,37.0004,31.5032,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:17 2014,11.9328,11.9044,2143,2151,1.73671e+07,1.73671e+07,5.06593e+07,5.09215e+07,-134.999,-44.9996,-86.5072,-134.997,0.00132751,0.000442505,-41.5077,0.00308228,-135,-45,-44.9996,-135,-2.35475e-16,-1.17738e-16,1.07165e-12,-1.05964e-15,-0.00247192,-0.00123596,11.2497,-0.0111237,114.331,113.871,135.291,114.773,6002.06,6004.14,6001.43,5998.81,6000,6000,6000,6000,35.5812,33.3453,36.1525,31.6283,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:18 2014,11.9328,11.8949,2143,2147,5.09215e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.002,-44.9991,-40.4367,-135.002,-0.00219727,0.000881195,4.56284,-0.00175476,-135,-45,-44.9996,-135,7.06425e-16,-2.35475e-16,1.07165e-12,5.88688e-16,0.00741577,-0.00247192,11.2497,0.00617981,114.799,113.785,135.047,114.685,6005.14,6001.12,5998.36,5998.78,6000,6000,6000,6000,35.106,33.3191,35.5004,31.5213,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:19 2014,11.9423,11.9328,2144,2155,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.999,-45.0009,5.6729,-135.001,0.00132751,-0.00087738,50.6725,-0.000869751,-135,-45,-44.9996,-135,-3.53213e-16,2.35475e-16,1.07165e-12,2.35475e-16,-0.00370789,0.00247192,11.2497,0.00247192,114.528,114.086,135.071,114.776,6001.54,6000.21,6003.8,5994.83,6000,6000,6000,6000,35.8996,32.553,37.3582,31.0204,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:20 2014,11.9423,11.9044,2147,2151,5.09215e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135,-44.9987,51.743,-134.998,-0.000442505,0.00131989,96.7425,0.00219727,-135,-45,-44.9996,-135,1.17738e-16,-3.53213e-16,1.07165e-12,-7.06425e-16,0.00123596,-0.00370789,11.2497,-0.00741577,114.286,114.119,135.55,115.11,5998.6,5999.22,5994.54,6004.24,6000,6000,6000,6000,35.9762,32.6301,38.7974,31.0304,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
